Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Armenia,ARM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.473051309585571,..,-0.936306059360504,..,-0.84808623790741,..,-0.77816516160965,-0.649022400379181,-0.703455328941345,-0.683349847793579,-0.669232606887817,-0.745891690254211,-0.712412357330322,-0.621459662914276,-0.695039570331573,-0.664559423923492,-0.588001489639282,-0.530450224876404,-0.565155386924744,-0.609267175197601,-0.659123718738556,-0.636488139629364,-0.408891350030899,-0.226975172758102,-0.00343869999051094,0.048978328704834,0.0280352365225554,..
Armenia,ARM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.302,70.5,65.658,68.547,69.797,69.97,70.175,74.515,76.864,74.624,73.609,79.084,79.332,76.274,74.977,..,..
Armenia,ARM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,65.106,64.782,64.266,63.788,63.394,63.082,62.817,62.601,62.385,62.121,61.786,61.383,60.976,60.636,60.366,60.194,60.173,60.125,60.965,61.218,61.325,61.329,61.44,61.543,61.658,61.778,61.786,61.749,62.891,62.122,62.724,61.86,61.295
Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.009117014,0.052743123,0.094572902,0.111650935,0.128659478,0.970737757,1.300470022,1.631094667,1.960405046,4.575217225,4.899008571,5.252983352,5.631787777,6.021253397,6.21,15.3,25,32,37.5,41.9,54.62280586,59.10083377,64.34602977,64.74488433,68.24505226,66.54394969,76.50770055,78.61225758,..,..
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.380564451217651,..,-0.546766698360443,..,-0.546417593955994,..,-0.0457692667841911,-0.197253704071045,-0.118263445794582,-0.142497807741165,-0.261502921581268,-0.381906569004059,-0.177952587604523,-0.0268956422805786,-0.171523153781891,-0.11502830684185,-0.0323866233229637,0.078659787774086,-0.255827993154526,-0.331129431724548,-0.311781495809555,-0.251172304153442,-0.170385882258415,-0.225958585739136,-0.304616540670395,-0.281927227973938,-0.314229518175125,..
Armenia,ARM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,-67730000,-103780000,-220677007,-322209052.982993,-335738764.986447,-416148343.902794,-312542932.852967,-301667882.53552,-221164164.287385,-147810525.588102,-173510013.114181,-78841446.2541776,-123899753.898011,-152931434.45237,-677270882.378012,-1658884233.70808,-1425501011.33033,-1261431337.93129,-1058869760.23295,-1057931944.57862,-813673760.481535,-901811470.85351,-280909482.692554,-100882015.773896,-145329440.857089,-900475279.647257,-961095046.730815,-505386527.321537,-482982405.93626,150993896.117103,..
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.364998608827591,..,-0.662787318229675,..,-0.68286794424057,..,-0.255784124135971,0.236966237425804,-0.116337485611439,-0.0663353949785233,-0.261023759841919,0.150905832648277,-0.00685302773490548,0.227863356471062,0.071855328977108,-0.06386898458004,0.154794976115227,0.11038514226675,-0.297135800123215,-0.256798654794693,-0.667951107025146,-0.626211225986481,-0.451120525598526,-0.420044243335724,-0.77164226770401,-0.804036557674408,-0.797183930873871,..
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,634.567327610033,572.16176273095,356.082212590475,347.466463257033,389.825286464953,441.89400183385,484.091640977405,501.156515236364,584.384267258527,575.62847915563,603.298025247115,676.150011307766,765.31617768154,910.171261745184,1166.63820390025,1608.16340758242,2109.5263835731,3064.27996263859,3908.94906011431,2917.36624185176,3143.0294799683,3462.68177840431,3643.71540108565,3833.15707396348,4017.22991449473,3666.14182210905,3679.95234740376,4041.99507105058,4391.92326991474,4828.50488626598,4505.86774175695,4972.78320361917,7018.05150434798,..
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-11.699998482027,-41.8000027457562,-8.7999987932935,5.40000277917656,6.89999841973659,5.86540074943565,3.32107970046953,7.29999998770998,3.30000000058166,5.90000000312092,9.59999999927597,13.1999999979356,14.0000000015501,10.4999999988202,13.8999999991133,13.1999999994661,13.7000000015467,6.90000000042959,-14.1000000006998,2.2000000002151,4.69999999867412,7.20000000096486,3.3,3.60000000058993,3.19999999896625,0.199999999825991,7.50000000164144,5.19999999965324,7.59999999853918,-7.19999999920631,5.80000000000001,12.6,..
Armenia,ARM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.469098508358002,..,-0.380856782197952,..,-0.50101625919342,..,-0.438531368970871,-0.302864640951157,-0.481950610876083,-0.388776749372482,-0.544567346572876,-0.496518045663834,-0.337751358747482,-0.468710690736771,-0.48135831952095,-0.437706410884857,-0.418281972408295,-0.340971231460571,-0.41779625415802,-0.46325758099556,-0.160720765590668,-0.209941223263741,-0.19733352959156,-0.177528098225594,-0.125852257013321,-0.119232147932053,-0.168567225337029,..
Armenia,ARM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,79.386104296155,568.807295439343,1391.16654315168,4107.29676994743,161.163917579159,19.5917703052133,17.7359944945837,10.6984977562983,0.0538040809325366,-1.37367599828147,4.02796948177824,2.35739901911141,4.5985157283794,6.27859410767147,3.20875666635281,4.61801250818827,4.2778755387818,5.98956236068734,2.49725307891563,7.76871548067652,4.28154999826118,5.34580441814725,3.36682464224465,2.30918242990974,1.21390990471085,0.268575076501392,2.15064189848613,2.78770951425761,1.06562263923419,1.80659270159933,6.90051365853486,7.9857019695019,..
Armenia,ARM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.6,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,11.023,10.848,10.651,10.463,10.3,10.137,9.979,9.81,10.126,10.512,10.851,11.16,11.385,11.682,11.989,12.308,12.625,12.914,13.21,12.2,12.18,10.01,8.588,8.378
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,..,..,..,..,..,..,..,10.394,22.974,19.295,19.523,21.63,17.511,16.576,17.499,18.261,17.617,17.705,13.212,12.2,12.18,10.012,..,..
Armenia,ARM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,9.105,288.650833333333,405.908333333333,414.0415,490.84678575,504.915,535.061833333333,539.525833333333,555.078258333333,573.353333333333,578.762954545455,533.450833333333,457.686940629159,416.040369724542,342.079116208671,305.969400261936,363.283285606061,373.660466738817,372.500882448711,401.763975626916,409.625749270293,415.919789204938,477.918306576099,480.488150777966,482.716393849129,482.987946590235,480.445128767119,489.008858590915,503.769674961652,435.6661796523,..
Armenia,ARM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.009093946,0.152838922,0.241656509,0.254551579,0.551865964,0.814009232,2.297846274,3.708664629,6.631634399,10.43709632,41.62457715,62.45557755,48.33377522,73.92986395,131.1938086,109.6360981,114.013624,115.3337511,119.696221,120.3535058,119.8452458,122.3218158,126.1831509,128.2969735,124.3508359,128.961359,135.2539805,..
Armenia,ARM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,-5.63799855869866,-7.89106326080447,-15.0292437935751,-20.1762879448727,-20.4782136117306,-21.9751034634072,-16.9355704119467,-15.7812102966465,-10.4398165717153,-6.2201045971038,-6.18119850537565,-2.20435917633131,-2.52832414562153,-2.39537289745615,-7.35660133782848,-14.2246479360543,-16.4837116405484,-13.6219482985734,-10.4403281934473,-9.96233164214969,-7.31624657065382,-7.76786633240124,-2.66180705584758,-0.956577968660235,-1.260724020147,-7.2281230237955,-7.05686573000043,-3.99777390668493,-3.47997395796116,0.773792975566753,..
Austria,AUT,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,193338846.213749,5587390965.51057,10174118816.0678,21601880265.0661,1258109965.99239,7679700298.12413,15161341820.8399,13225677746.2251,10579892540.2259,-2587541536.35941,5836278366.23208,2023538039.87874,-3410590994.58353,1691653144.57873,5227955309.84838,13611957227.0914,11077210414.2858,-1816725660.21382,..
Austria,AUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.392278455333375,0.207141576445997,0.761498881648464,0.590980025063545,1.01988410762305,0.75717858155904,1.82233753485548,1.25427437681373,2.09468418822418,1.36910230387588,4.30890039482984,2.88059839258097,0.0645287981477486,2.3620452554039,1.05608551598748,25.6558278307872,3.1225333500469,17.6948460131618,1.45842274091571,3.55936613543504,-5.61017631479876,5.32423673714992,1.27469393348716,0.104862185985247,0.386858115054066,-2.08805653898309,-7.31091695803709,3.23990497953366,-6.2871015854224,-2.78770571216157,-2.85782199061955,3.70886934393561,2.14769868488775,..
Austria,AUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,653000000,360000000,1485517753.327,1125106121.754,2075823594.136,1825090252.708,4323513091.624,2668974816.371,4571855706.741,2974499987.642,8501013451.262,5689434546.447,138346430.756,6195021861.464,3183649649.538,81096089418.116,10500457158.3387,68865787583.4395,6301143681.98324,14300064389.0077,-22007325156.2772,22983942931.9265,5218620112.78237,451107665.231021,1712175273.93107,-7975773543.92081,-28939340169.025,13518864836.2849,-28605757320.128,-12394032432.5489,-12432935050.0012,17776438775.8302,10114413567.4107,..
Austria,AUT,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.73216354846954,..,1.79937922954559,..,1.7510586977005,..,1.91515922546387,1.96386861801147,2.02662444114685,1.91242349147797,1.90487694740295,2.00334525108337,1.8287581205368,1.69403409957886,1.59612202644348,1.47028934955597,1.42725443840027,1.53724098205566,1.46674907207489,1.47238004207611,1.49696803092957,1.50046288967133,1.56836605072021,1.521409034729,1.47778916358948,1.24299263954163,1.25861942768097,..
Austria,AUT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,85.14,82.461,83.663,85.409,80.189,81.693,82.384,80.839,81.103,74.709,75.864,76.376,77.157,75.445,75.841,75.466,76.071,76.648,77.013,76.677,76.79,76.749,77.229,76.643,76.606,76.765,76.769,79.946,..
Austria,AUT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,55.84,56.59,56.69,59.06,59.43,58.83,58.44,58.85,58.99,58.71,58.24,58.96,59.15,58.04,58.46,58.97,59.83,60.08,60.35,60.29,60.36,60.65,60.8,60.6,60.63,61.13,61.1,61.32,61.31,60.81,61.15,61.51,61.703
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.130369377,0.259081553,0.642817619,0.76534273,1.393422968,1.890210524,6.909162353,9.533974317,15.42121932,23.0443171,33.73013295,39.18545018,36.56,42.7,54.28,58,63.6,69.37,72.87,73.45,75.17,78.7399931,80.02999392,80.6188,80.99582496,83.94014193,84.32374257,87.93558659,87.47913723,87.75220479,87.52942813,92.52915104,93.61409139,..
Austria,AUT,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.73164963722229,..,1.80350625514984,..,1.84726524353027,..,1.88022816181183,1.93046128749847,1.84377062320709,1.67952907085419,1.82738518714905,1.86356592178345,1.77165818214417,1.66273927688599,1.81252110004425,1.60288524627686,1.56018972396851,1.57191109657288,1.55362224578857,1.45145058631897,1.47535490989685,1.46740829944611,1.45610499382019,1.49224412441254,1.60626363754272,1.53002023696899,1.46545016765594,..
Austria,AUT,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6232945526.75516,10993883346.6651,14749054068.6708,19299052401.6223,10303724796.1584,11472431144.4443,6798975982.37963,6141933076.675,8379185904.99957,10589968447.784,6634070794.96652,10771582681.0117,5650780663.76803,4379291489.38652,10635667872.7,14913264657.6104,7769696381.09685,-1290105521.41509,..
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.41046285629272,..,1.11060059070587,..,0.822056412696838,..,1.35895538330078,0.962002456188202,1.08964920043945,1.10395002365112,1.07445085048676,1.284419298172,1.33927059173584,1.19087398052216,1.15264821052551,1.19352161884308,1.34056687355042,1.36410057544708,1.27070045471191,1.12933051586151,0.8921759724617,1.02962338924408,0.884671747684479,0.892080426216125,0.887528836727142,0.899418652057648,0.637995362281799,..
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27183.4759263956,24625.6007227434,24558.7636778868,26527.5930910347,32294.0488606559,36889.2335135194,38417.4577857677,40669.3269586152,46915.3374004507,51919.9835754226,48153.3240199631,46903.7615854343,51442.2762464407,48564.9173350875,50731.1272541847,51786.3771747905,44195.8175947748,45307.5878620429,47429.1584564387,51466.5565633634,50067.5857265892,48789.4978498872,53517.8904509612,52084.6811953372,..
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.34564139947821,3.44162777669459,2.09352461709183,0.526809203706492,2.40211907379886,2.66798353089548,2.34953385169727,2.09359938952392,3.58142581460447,3.55633124664172,3.37572214708477,1.26716818922992,1.65155392186669,0.941470920725337,2.73512022241023,2.24406532463878,3.45404183614122,3.72741530093519,1.4604236757386,-3.76457817791677,1.83709367680054,2.92279728368581,0.680445576816723,0.0255047121972183,0.661272848852605,1.01450158590511,1.98943716230463,2.25857243250671,2.42538536088061,1.45052918393192,-6.63299143662553,4.23786673253257,4.80643020178459,..
Austria,AUT,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.80815303325653,..,1.80328798294067,..,1.81233263015747,..,1.85791265964508,1.84791743755341,1.81666433811188,1.84724950790405,1.8997688293457,1.94182562828064,1.91069889068604,1.77744269371033,1.80120265483856,1.79896306991577,1.85712373256683,1.83403825759888,1.93850040435791,1.81485080718994,1.76159679889679,1.79901742935181,1.85344958305359,1.86225032806396,1.77016341686249,1.75251877307892,1.70585024356842,..
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.99968060930622,3.64187153111726,3.47909329454419,2.75708463928996,2.52494261860797,1.81391819271643,0.986205502429385,1.26699553666487,0.441905227151835,0.256349694475659,1.36404091396398,1.94710539424338,1.14559566666318,1.30755257860011,1.73971884960345,2.53779415754438,1.89216106882701,2.22117586707647,1.95632228093217,1.88926417785875,0.873054962177932,1.83341024455663,2.05423568508493,1.62388806972808,2.17570723682326,2.30097866680524,1.84829469843848,1.0055341594591,1.83806444755734,1.60787622974401,2.71949516223945,2.06821009880306,5.29728373412017,..
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.42,3.59,4.25,3.54,4.35,5.28,5.15,5.52,4.7,4.69,4.01,4.85,4.78,5.97,5.68,5.32,4.91,4.2,5.37,4.88,4.64,4.91,5.37,5.67,5.8,6.06,5.56,4.93,4.56,5.2,6.46,4.99,5.268
Austria,AUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.25,5.86,3.59,4.25,3.535,4.353,5.291,5.157,5.493,4.707,4.694,6.4,4.86,4.785,5.969,5.682,5.32,4.909,4.198,5.371,4.883,4.637,4.909,5.367,5.674,5.802,6.064,5.561,4.933,4.56,5.201,6.459,4.992,..
Austria,AUT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,11.3698333333333,11.6759166666667,10.9893333333333,11.6321825,11.4218249166667,10.0814958333333,10.5865575,12.2042441666667,12.379065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.959768212,1.487975586,2.199426692,2.793816992,3.505812272,4.825981063,7.523308814,14.5561248,28.74798987,53.18724835,76.36296088,81.35950603,83.37673809,89.58013346,97.80672818,105.3234981,112.2552739,119.4976758,129.9823149,137.0500745,146.3739125,155.1932739,161.1931998,156.5179428,151.5621925,155.8663134,126.8182509,123.4328495,124.2461975,120.7891044,120.3155961,121.9694798,123.4348071,..
Austria,AUT,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.97187532050569,3.26926407858591,3.78972273088018,4.46683623183009,2.56465482326639,2.9245881097623,1.57498466679979,1.50022125840226,1.94778279886919,2.39275458217877,1.73679892329251,2.72121430646151,1.35425515622107,0.962500316206473,2.39220868936209,3.42794806850087,1.62106646235119,-0.273941530395512,..
Azerbaijan,AZE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,-330050000,-627277000,-1114834000,-1022947000,-510317000,-129177000,-226513000,-1066821000,-2351747000,-2351283000,-459151000,1289475000,5034521000,540824000,-147181000,-331155000,-932582000,-812407000,-1141550000,-2443393000,-838252000,-1926065000,-303106351.9,357879000,927801000,318126200,1784653000,4646691000,..
Azerbaijan,AZE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,0.000636783439490446,1.84387243127836,13.6534869926891,19.7473805562834,28.1356900500269,23.0067972039761,11.1392558729835,2.46437455007312,14.3593922707314,32.4654989629361,55.0728766554257,54.3650509070362,33.7957978256418,21.380140470442,13.9011034961161,8.1611083168233,6.54746236391725,6.337255132933,6.80050011965746,7.59651867931835,3.53211598676051,5.88846176710651,7.62606837682972,11.8828171505465,7.01669598350389,2.97797589143235,3.12183056112494,1.18790387182911,-3.11473447263613,-5.68396953352792,..
Azerbaijan,AZE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,10000,22000000,330050000,627277000,1114838000,1022967000,510317000,129937000,819579000,2024577000,4007330000,4719107000,4476396000,4485966000,4594234000,3986807000,2900030000,3352997000,4485120000,5293250000,2619437000,4430466000,4047630000,4499666000,2867487000,1402998000,1503918000,507151800,-1707666000,-4474481000,..
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.44561946392059,..,-1.28956842422485,..,-1.29238271713257,..,-1.1955019235611,-1.04623198509216,-1.1808317899704,-1.05252146720886,-1.09591245651245,-1.12907373905182,-1.15665423870087,-1.19408190250397,-1.24537324905396,-1.1953147649765,-1.14269411563873,-0.970375061035156,-1.02249026298523,-0.952501654624939,-0.852654457092285,-0.906025290489197,-0.852769494056702,-0.849424362182617,-1.07708406448364,-0.847372114658356,-1.04057228565216,..
Azerbaijan,AZE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,72.066,73.767,75.778,77.7,78.961,79.029,78.734,78.13,77.674,76.854,74.639,72.51,70.576,67.984,66.551,64.83,61.874,60.882,61.023,60.865,61.153,61.593,61.888,62.705,63.433,64.632,65.183,65.675,68.519,67.538,68.244,70.007,70.218
